order_id,customer_id,order_date,region,category,revenue,payment_status,shipping_status
O41729,C49714,2026-11-21,West,Store,81.59,Success,Delivered
O41730,C76667,2026-11-21,East,Fashion,132.28,Success,Delivered
O41731,C17552,2026-11-21,South,Store,233.76,Success,Delivered
O41732,C90001,2026-11-21,South,Electronics,92.22,Success,Delivered
O41733,C89370,2026-11-21,West,Home,183.82,Success,Delivered
O41734,C80798,2026-11-21,South,Store,133.28,Success,Delivered
O41735,C7617,2026-11-21,South,Home,346.97,Success,Delivered
O41736,C62160,2026-11-21,North,Store,452.28,Success,Delivered
O41737,C37609,2026-11-21,West,Books,415.75,Success,Delivered
O41738,C30969,2026-11-21,North,Fashion,52.05,Success,Delivered
O41739,C32067,2026-11-21,West,Fashion,365.64,Success,Delivered
O41740,C24358,2026-11-21,West,Store,292.05,Success,Delivered
O41741,C38305,2026-11-21,East,Store,338.38,Success,Delivered
O41742,C29155,2026-11-21,South,Books,414.65,Success,In Transit
O41743,C31196,2026-11-21,West,Books,216.87,Success,Delivered
O41744,C94345,2026-11-21,North,Store,39.8,Success,Delivered
O41745,C16613,2026-11-21,North,Books,488.67,Success,Delivered
O41746,C58892,2026-11-21,South,Books,209.51,Success,Delivered
O41747,C66163,2026-11-21,West,Store,409.32,Success,Delivered
O41748,C17481,2026-11-21,West,Store,0.0,Failed,Delivered
O41749,C1708,2026-11-21,South,Store,0.0,Failed,Delivered
O41750,C94706,2026-11-21,East,Books,483.43,Success,Delivered
O41751,C67061,2026-11-21,North,Store,457.27,Success,In Transit
O41752,C56619,2026-11-21,South,Store,254.52,Success,Delivered
O41753,C82887,2026-11-21,West,Store,413.1,Success,Delivered
O41754,C21507,2026-11-21,West,Home,72.26,Success,Delivered
O41755,C3422,2026-11-21,North,Home,167.51,Success,Delivered
O41756,C50811,2026-11-21,North,Fashion,468.78,Success,Delivered
O41757,C44860,2026-11-22,West,Home,125.26,Success,Delivered
O41758,C92886,2026-11-22,North,Fashion,378.47,Success,Delivered
O41759,C59046,2026-11-22,West,Books,427.06,Success,In Transit
O41760,C42748,2026-11-22,West,Fashion,209.9,Success,Delivered
O41761,C17664,2026-11-22,West,Electronics,83.58,Success,In Transit
O41762,C2224,2026-11-22,South,Home,457.59,Success,Delivered
O41763,C69696,2026-11-22,West,Books,441.59,Success,Delivered
O41764,C25694,2026-11-22,East,Electronics,28.5,Success,Delivered
O41765,C44625,2026-11-22,East,Electronics,330.18,Success,Delivered
O41766,C79839,2026-11-22,North,Store,248.07,Success,Delivered
O41767,C50328,2026-11-22,North,Electronics,304.92,Success,In Transit
O41768,C74192,2026-11-22,East,Store,154.35,Success,Delivered
O41769,C18800,2026-11-22,South,Home,363.83,Success,Delivered
O41770,C54478,2026-11-22,East,Fashion,146.37,Success,Delivered
O41771,C806,2026-11-22,West,Books,326.68,Success,Delivered
O41772,C87647,2026-11-22,South,Electronics,410.16,Success,Delivered
O41773,C54334,2026-11-22,South,Store,235.7,Success,Delivered
O41774,C84428,2026-11-22,West,Electronics,411.58,Success,Delivered
O41775,C73245,2026-11-22,East,Fashion,344.19,Success,In Transit
O41776,C38882,2026-11-22,West,Books,60.1,Success,Delivered
O41777,C63134,2026-11-22,West,Electronics,270.32,Success,Delivered
O41778,C39378,2026-11-22,East,Store,330.28,Success,Delivered
O41779,C27423,2026-11-22,West,Fashion,324.06,Success,Delivered
O41780,C90784,2026-11-22,East,Home,71.83,Success,Delivered
O41781,C32973,2026-11-22,West,Books,182.55,Success,Delivered
O41782,C34595,2026-11-22,East,Store,48.18,Success,In Transit
O41783,C57641,2026-11-22,North,Home,142.82,Success,Delivered
O41784,C67398,2026-11-22,South,Books,65.11,Success,In Transit
O41785,C48909,2026-11-22,East,Books,114.74,Success,Delivered
O41786,C18029,2026-11-22,South,Store,446.23,Success,Delivered
O41787,C4313,2026-11-22,North,Store,129.1,Success,Delivered
O41788,C75822,2026-11-22,North,Fashion,223.24,Success,Delivered
O41789,C18321,2026-11-22,West,Electronics,108.15,Success,Delivered
O41790,C7919,2026-11-22,North,Home,352.9,Success,Delivered
O41791,C94208,2026-11-22,North,Store,176.42,Success,Delivered
O41792,C32514,2026-11-22,North,Store,437.26,Success,Delivered
O41793,C44577,2026-11-22,East,Electronics,145.41,Success,Delivered
O41794,C20485,2026-11-22,South,Fashion,24.61,Success,Delivered
O41795,C62515,2026-11-22,West,Electronics,304.72,Success,Delivered
O41796,C31887,2026-11-22,East,Store,250.13,Success,Delivered
O41797,C33810,2026-11-22,South,Store,53.51,Success,In Transit
O41798,C97742,2026-11-22,South,Fashion,360.43,Success,Delivered
O41799,C35417,2026-11-22,West,Store,463.64,Success,Delivered
O41800,C77520,2026-11-22,South,Fashion,247.52,Success,Delivered
O41801,C67151,2026-11-22,South,Electronics,271.21,Success,Delivered
O41802,C75718,2026-11-22,North,Fashion,348.41,Success,Delivered
O41803,C23166,2026-11-22,South,Store,326.21,Success,Delivered
O41804,C55973,2026-11-22,North,Electronics,164.78,Success,Delivered
O41805,C31232,2026-11-22,West,Home,47.71,Success,Delivered
O41806,C60362,2026-11-22,West,Fashion,167.22,Success,Delivered
O41807,C50326,2026-11-22,East,Electronics,161.32,Success,Delivered
O41808,C22126,2026-11-22,West,Books,442.46,Success,Delivered
O41809,C74115,2026-11-22,North,Home,149.23,Success,Delivered
O41810,C64943,2026-11-22,South,Electronics,369.98,Success,In Transit
O41811,C46729,2026-11-22,West,Store,413.37,Success,Delivered
O41812,C70456,2026-11-22,North,Fashion,382.7,Success,In Transit
O41813,C63610,2026-11-22,East,Fashion,228.53,Success,Delivered
O41814,C2928,2026-11-22,West,Books,132.74,Success,Delivered
O41815,C31586,2026-11-22,East,Home,228.45,Success,Delivered
O41816,C85869,2026-11-22,East,Fashion,342.15,Success,Delivered
O41817,C51996,2026-11-22,West,Home,440.84,Success,Delivered
O41818,C41591,2026-11-22,South,Store,416.63,Success,Delivered
O41819,C89885,2026-11-22,South,Store,277.84,Success,Delivered
O41820,C54724,2026-11-22,North,Books,108.2,Success,Delivered
O41821,C14432,2026-11-22,South,Home,434.08,Success,Delivered
O41822,C38338,2026-11-22,East,Fashion,409.23,Success,Delivered
O41823,C11365,2026-11-22,South,Home,73.69,Success,Delivered
O41824,C22882,2026-11-22,South,Electronics,161.73,Success,Delivered
O41825,C18875,2026-11-22,South,Books,453.54,Success,Delivered
O41826,C66521,2026-11-22,North,Store,386.48,Success,Delivered
O41827,C67902,2026-11-22,South,Electronics,129.1,Success,In Transit
O41828,C45050,2026-11-22,East,Home,121.31,Success,Delivered
O41829,C47771,2026-11-22,North,Store,303.69,Success,In Transit
O41830,C59647,2026-11-22,South,Home,366.29,Success,Delivered
O41831,C21637,2026-11-22,East,Books,329.62,Success,In Transit
O41832,C57430,2026-11-22,East,Store,357.25,Success,Delivered
O41833,C86368,2026-11-22,North,Store,148.77,Success,Delivered
O41834,C85419,2026-11-22,North,Electronics,140.75,Success,Delivered
O41835,C84581,2026-11-22,North,Store,445.34,Success,Delivered
O41836,C35620,2026-11-22,East,Store,102.17,Success,Delivered
O41837,C81008,2026-11-22,East,Fashion,295.33,Success,Delivered
O41838,C65226,2026-11-22,South,Fashion,161.68,Success,Delivered
O41839,C41505,2026-11-22,West,Books,101.86,Success,Delivered
O41840,C51089,2026-11-22,East,Electronics,333.77,Success,Delivered
O41841,C52499,2026-11-22,North,Electronics,391.42,Success,Delivered
O41842,C27340,2026-11-22,West,Store,0.0,Failed,Delivered
O41843,C55243,2026-11-22,West,Electronics,294.67,Success,In Transit
O41844,C15044,2026-11-22,West,Home,58.89,Success,Delivered
O41845,C86943,2026-11-22,North,Fashion,303.07,Success,Delivered
O41846,C56677,2026-11-22,South,Home,376.13,Success,Delivered
O41847,C81179,2026-11-22,East,Store,404.05,Success,Delivered
O41848,C38462,2026-11-22,West,Home,53.16,Success,Delivered
O41849,C55028,2026-11-22,West,Fashion,228.44,Success,Delivered
O41850,C8686,2026-11-22,North,Home,196.62,Success,Delivered
O41851,C61512,2026-11-22,West,Electronics,319.17,Success,Delivered
O41852,C68028,2026-11-22,North,Fashion,443.42,Success,Delivered
O41853,C27057,2026-11-22,North,Books,280.14,Success,Delivered
O41854,C33625,2026-11-22,West,Home,328.14,Success,Delivered
O41855,C46851,2026-11-22,East,Electronics,375.91,Success,Delivered
O41856,C1843,2026-11-22,East,Home,94.8,Success,Delivered
O41857,C55387,2026-11-22,South,Home,367.15,Success,Delivered
O41858,C30253,2026-11-22,North,Fashion,105.42,Success,In Transit
O41859,C12777,2026-11-22,South,Store,168.43,Success,Delivered
O41860,C9409,2026-11-22,West,Electronics,354.85,Success,Delivered
O41861,C66262,2026-11-22,South,Home,238.25,Success,Delivered
O41862,C5515,2026-11-22,West,Home,38.43,Success,Delivered
O41863,C87889,2026-11-22,South,Fashion,157.76,Success,Delivered
O41864,C58757,2026-11-22,West,Books,472.13,Success,Delivered
O41865,C14729,2026-11-22,West,Fashion,455.94,Success,Delivered
O41866,C29225,2026-11-22,South,Books,0.0,Failed,In Transit
O41867,C97774,2026-11-22,North,Books,65.24,Success,Delivered
O41868,C9863,2026-11-22,West,Fashion,313.07,Success,Delivered
O41869,C45772,2026-11-22,South,Fashion,112.28,Success,Delivered
O41870,C29870,2026-11-22,South,Store,246.63,Success,Delivered
O41871,C65343,2026-11-22,East,Store,247.42,Success,Delivered
O41872,C87644,2026-11-22,West,Fashion,0.0,Failed,Delivered
O41873,C63128,2026-11-22,East,Store,201.37,Success,Delivered
O41874,C44444,2026-11-22,West,Home,247.95,Success,In Transit
O41875,C15616,2026-11-22,North,Home,338.61,Success,Delivered
O41876,C82477,2026-11-22,North,Home,84.74,Success,Delivered
O41877,C28630,2026-11-22,South,Home,398.98,Success,Delivered
O41878,C59424,2026-11-22,North,Fashion,142.5,Success,Delivered
O41879,C81618,2026-11-22,South,Home,57.65,Success,Delivered
O41880,C36473,2026-11-22,West,Store,80.3,Success,In Transit
O41881,C13663,2026-11-22,North,Books,245.08,Success,Delivered
O41882,C29112,2026-11-22,West,Home,0.0,Failed,Delivered
O41883,C66859,2026-11-22,West,Home,400.58,Success,Delivered
O41884,C17358,2026-11-22,West,Books,299.14,Success,Delivered
O41885,C9795,2026-11-22,East,Electronics,470.91,Success,Delivered
O41886,C29117,2026-11-22,South,Fashion,234.73,Success,Delivered
O41887,C96226,2026-11-22,West,Fashion,52.58,Success,Delivered
O41888,C73077,2026-11-22,North,Fashion,373.86,Success,Delivered
O41889,C71241,2026-11-23,North,Store,190.18,Success,Delivered
O41890,C6506,2026-11-23,South,Books,439.53,Success,Delivered
O41891,C40456,2026-11-23,South,Store,369.26,Success,Delivered
O41892,C57271,2026-11-23,West,Store,426.26,Success,Delivered
O41893,C65305,2026-11-23,East,Store,208.0,Success,Delivered
O41894,C9634,2026-11-23,North,Fashion,189.1,Success,Delivered
O41895,C29079,2026-11-23,South,Books,109.92,Success,Delivered
O41896,C58780,2026-11-23,North,Store,203.32,Success,In Transit
O41897,C42756,2026-11-23,West,Store,403.41,Success,Delivered
O41898,C98091,2026-11-23,North,Store,25.31,Success,In Transit
O41899,C69590,2026-11-23,South,Home,64.78,Success,Delivered
O41900,C14132,2026-11-23,North,Home,400.11,Success,In Transit
O41901,C38528,2026-11-23,North,Store,188.68,Success,Delivered
O41902,C13781,2026-11-23,East,Fashion,38.79,Success,Delivered
O41903,C440,2026-11-23,East,Fashion,249.09,Success,Delivered
O41904,C44903,2026-11-23,East,Fashion,491.45,Success,Delivered
O41905,C39256,2026-11-23,East,Home,394.27,Success,Delivered
O41906,C69939,2026-11-23,North,Home,183.71,Success,In Transit
O41907,C39668,2026-11-23,South,Fashion,401.8,Success,Delivered
O41908,C58106,2026-11-23,South,Home,55.53,Success,Delivered
O41909,C13465,2026-11-23,South,Home,201.65,Success,Delivered
O41910,C98655,2026-11-23,South,Home,263.16,Success,Delivered
O41911,C24535,2026-11-23,East,Store,336.81,Success,Delivered
O41912,C36425,2026-11-23,South,Store,422.77,Success,Delivered
O41913,C91455,2026-11-23,South,Fashion,447.99,Success,Delivered
O41914,C31066,2026-11-23,South,Books,299.58,Success,Delivered
O41915,C39340,2026-11-23,South,Store,60.0,Success,Delivered
O41916,C27518,2026-11-23,South,Electronics,203.71,Success,Delivered
O41917,C33554,2026-11-23,East,Home,371.31,Success,Delivered
O41918,C24992,2026-11-23,South,Books,444.84,Success,Delivered
O41919,C67324,2026-11-23,West,Books,75.1,Success,Delivered
O41920,C25893,2026-11-23,North,Store,88.77,Success,Delivered
O41921,C56889,2026-11-23,East,Home,104.11,Success,Delivered
O41922,C74236,2026-11-23,West,Electronics,224.49,Success,Delivered
O41923,C91866,2026-11-23,East,Home,494.29,Success,Delivered
O41924,C18613,2026-11-23,South,Books,101.61,Success,Delivered
O41925,C76492,2026-11-23,South,Electronics,343.74,Success,Delivered
O41926,C95292,2026-11-23,East,Electronics,234.47,Success,Delivered
O41927,C35547,2026-11-23,West,Home,36.74,Success,Delivered
O41928,C92762,2026-11-23,East,Home,485.32,Success,Delivered
O41929,C77996,2026-11-23,West,Fashion,314.08,Success,Delivered
O41930,C98649,2026-11-23,South,Home,253.3,Success,Delivered
O41931,C45912,2026-11-23,West,Books,359.38,Success,Delivered
O41932,C46409,2026-11-23,South,Home,481.79,Success,Delivered
O41933,C74873,2026-11-23,South,Books,291.56,Success,Delivered
O41934,C76479,2026-11-23,North,Fashion,60.78,Success,Delivered
O41935,C74622,2026-11-23,South,Electronics,238.57,Success,Delivered
O41936,C18474,2026-11-23,North,Electronics,383.98,Success,Delivered
O41937,C91317,2026-11-23,South,Books,257.3,Success,Delivered
O41938,C33300,2026-11-23,South,Books,279.86,Success,Delivered
O41939,C98993,2026-11-23,South,Fashion,420.34,Success,Delivered
O41940,C44442,2026-11-23,North,Books,253.84,Success,Delivered
O41941,C80476,2026-11-23,South,Electronics,490.87,Success,Delivered
O41942,C38658,2026-11-23,West,Fashion,408.25,Success,Delivered
O41943,C47386,2026-11-23,North,Electronics,470.63,Success,In Transit
O41944,C85304,2026-11-23,South,Electronics,53.35,Success,Delivered
O41945,C18,2026-11-23,East,Books,99.89,Success,Delivered
O41946,C72588,2026-11-23,West,Books,53.81,Success,In Transit
O41947,C5236,2026-11-23,South,Home,249.91,Success,Delivered
O41948,C66551,2026-11-23,East,Fashion,222.39,Success,Delivered
O41949,C91769,2026-11-23,South,Home,31.66,Success,Delivered
O41950,C83051,2026-11-23,West,Electronics,477.91,Success,Delivered
O41951,C733,2026-11-23,East,Store,238.06,Success,Delivered
O41952,C62917,2026-11-23,South,Books,382.72,Success,Delivered
O41953,C11769,2026-11-23,West,Fashion,104.66,Success,Delivered
O41954,C77940,2026-11-23,North,Home,312.84,Success,Delivered
O41955,C2592,2026-11-23,South,Electronics,353.13,Success,Delivered
O41956,C21805,2026-11-23,West,Store,159.76,Success,Delivered
O41957,C11830,2026-11-23,South,Store,116.72,Success,Delivered
O41958,C69181,2026-11-23,South,Fashion,354.97,Success,Delivered
O41959,C10924,2026-11-23,South,Books,181.68,Success,Delivered
O41960,C39065,2026-11-23,South,Fashion,315.56,Success,Delivered
O41961,C61406,2026-11-23,West,Home,253.58,Success,Delivered
O41962,C87078,2026-11-23,East,Home,465.21,Success,Delivered
O41963,C94939,2026-11-23,South,Home,29.36,Success,Delivered
O41964,C60460,2026-11-23,North,Home,231.63,Success,Delivered
O41965,C70177,2026-11-23,North,Store,125.89,Success,Delivered
O41966,C52744,2026-11-23,West,Fashion,271.55,Success,Delivered
O41967,C15655,2026-11-23,West,Electronics,414.82,Success,Delivered
O41968,C68399,2026-11-23,North,Store,409.24,Success,Delivered
O41969,C36729,2026-11-23,West,Electronics,256.88,Success,Delivered
O41970,C59258,2026-11-23,North,Electronics,295.82,Success,In Transit
O41971,C56583,2026-11-23,South,Electronics,30.05,Success,Delivered
O41972,C50706,2026-11-23,West,Fashion,461.2,Success,Delivered
O41973,C51845,2026-11-23,East,Fashion,447.4,Success,Delivered
O41974,C39933,2026-11-23,South,Books,65.41,Success,Delivered
O41975,C42854,2026-11-23,West,Electronics,377.63,Success,Delivered
O41976,C86321,2026-11-23,East,Electronics,160.63,Success,Delivered
O41977,C3582,2026-11-23,North,Store,424.05,Success,Delivered
O41978,C96986,2026-11-23,East,Home,187.08,Success,Delivered
O41979,C23384,2026-11-23,North,Store,150.66,Success,Delivered
O41980,C99424,2026-11-23,South,Fashion,279.96,Success,Delivered
O41981,C19473,2026-11-23,South,Books,316.16,Success,Delivered
O41982,C96246,2026-11-23,West,Store,41.7,Success,Delivered
O41983,C60262,2026-11-23,East,Home,89.22,Success,Delivered
O41984,C90538,2026-11-23,East,Home,414.65,Success,Delivered
O41985,C26974,2026-11-23,West,Store,102.88,Success,Delivered
O41986,C20375,2026-11-23,North,Home,132.67,Success,Delivered
O41987,C95837,2026-11-23,West,Electronics,369.61,Success,Delivered
O41988,C21394,2026-11-23,East,Store,437.91,Success,Delivered
O41989,C63085,2026-11-23,South,Electronics,222.36,Success,Delivered
O41990,C68929,2026-11-23,North,Electronics,451.51,Success,Delivered
O41991,C23974,2026-11-23,North,Books,185.75,Success,Delivered
O41992,C98337,2026-11-23,East,Home,314.73,Success,Delivered
O41993,C54719,2026-11-23,North,Store,174.87,Success,Delivered
O41994,C54893,2026-11-23,North,Home,167.95,Success,Delivered
O41995,C64178,2026-11-23,South,Fashion,437.58,Success,Delivered
O41996,C92195,2026-11-23,East,Home,88.69,Success,In Transit
O41997,C29746,2026-11-23,East,Fashion,82.27,Success,Delivered
O41998,C56066,2026-11-23,North,Electronics,131.7,Success,Delivered
O41999,C46711,2026-11-23,South,Home,431.56,Success,Delivered
O42000,C50858,2026-11-23,West,Fashion,233.64,Success,Delivered
O42001,C94757,2026-11-23,North,Fashion,490.07,Success,Delivered
O42002,C14398,2026-11-23,East,Electronics,409.29,Success,Delivered
O42003,C79634,2026-11-23,West,Fashion,307.67,Success,Delivered
O42004,C83024,2026-11-23,North,Store,245.3,Success,Delivered
O42005,C96547,2026-11-23,West,Fashion,453.91,Success,Delivered
O42006,C80683,2026-11-23,North,Store,328.75,Success,Delivered
O42007,C54610,2026-11-23,East,Home,439.86,Success,Delivered
O42008,C94045,2026-11-23,East,Books,276.63,Success,Delivered
O42009,C2899,2026-11-23,North,Store,313.52,Success,Delivered
O42010,C6859,2026-11-23,North,Books,410.89,Success,Delivered
O42011,C13509,2026-11-23,East,Electronics,235.39,Success,Delivered
O42012,C33920,2026-11-23,East,Fashion,463.17,Success,Delivered
O42013,C73194,2026-11-23,West,Books,440.02,Success,In Transit
O42014,C1146,2026-11-23,East,Home,446.27,Success,Delivered
O42015,C65228,2026-11-23,South,Electronics,88.35,Success,Delivered
O42016,C24326,2026-11-23,West,Store,291.28,Success,Delivered
O42017,C14644,2026-11-23,South,Electronics,141.47,Success,Delivered
O42018,C87101,2026-11-23,South,Books,421.97,Success,Delivered
O42019,C1874,2026-11-23,North,Books,136.24,Success,Delivered
O42020,C7942,2026-11-23,East,Home,132.18,Success,Delivered
O42021,C82294,2026-11-23,South,Electronics,23.2,Success,Delivered
O42022,C61761,2026-11-23,North,Fashion,0.0,Failed,Delivered
O42023,C7715,2026-11-23,North,Electronics,101.6,Success,Delivered
O42024,C61621,2026-11-23,West,Store,497.7,Success,Delivered
O42025,C64683,2026-11-23,North,Fashion,405.64,Success,Delivered
O42026,C12675,2026-11-23,East,Store,125.98,Success,Delivered
O42027,C45353,2026-11-23,West,Home,159.24,Success,Delivered
O42028,C87952,2026-11-23,North,Home,364.59,Success,Delivered
O42029,C24454,2026-11-23,South,Home,172.85,Success,Delivered
O42030,C61839,2026-11-23,West,Store,75.15,Success,Delivered
O42031,C70350,2026-11-23,South,Books,441.99,Success,In Transit
O42032,C61445,2026-11-23,West,Electronics,56.36,Success,Delivered
O42033,C78904,2026-11-23,South,Books,372.07,Success,Delivered
O42034,C5890,2026-11-23,South,Electronics,416.8,Success,Delivered
O42035,C70918,2026-11-23,West,Books,194.27,Success,Delivered
O42036,C11853,2026-11-23,West,Store,465.62,Success,Delivered
O42037,C12486,2026-11-23,South,Electronics,484.42,Success,Delivered
O42038,C50341,2026-11-23,East,Store,26.14,Success,Delivered
O42039,C40009,2026-11-23,West,Store,166.51,Success,Delivered
O42040,C46444,2026-11-23,South,Fashion,62.38,Success,Delivered
O42041,C47996,2026-11-23,East,Electronics,156.7,Success,Delivered
O42042,C85382,2026-11-23,North,Store,35.13,Success,Delivered
O42043,C38510,2026-11-23,East,Home,356.38,Success,Delivered
O42044,C10409,2026-11-23,South,Books,378.57,Success,Delivered
O42045,C77419,2026-11-23,West,Store,324.2,Success,Delivered
O42046,C97199,2026-11-23,South,Home,194.35,Success,Delivered
O42047,C68690,2026-11-23,East,Books,206.88,Success,Delivered
O42048,C92764,2026-11-23,East,Electronics,169.13,Success,Delivered
O42049,C39343,2026-11-23,West,Store,387.79,Success,Delivered
O42050,C55742,2026-11-23,North,Books,112.96,Success,Delivered
O42051,C69505,2026-11-23,East,Home,161.15,Success,Delivered
O42052,C77032,2026-11-23,North,Store,288.36,Success,Delivered
O42053,C27966,2026-11-23,South,Books,278.59,Success,Delivered
O42054,C58399,2026-11-23,West,Fashion,380.45,Success,Delivered
O42055,C97523,2026-11-23,West,Store,315.14,Success,Delivered
O42056,C54456,2026-11-23,South,Home,373.85,Success,In Transit
O42057,C16209,2026-11-23,West,Home,73.5,Success,Delivered
O42058,C7861,2026-11-23,East,Fashion,368.63,Success,In Transit
O42059,C74325,2026-11-23,East,Fashion,75.52,Success,Delivered
O42060,C9918,2026-11-23,North,Books,122.85,Success,Delivered
O42061,C75014,2026-11-23,North,Fashion,81.7,Success,Delivered
O42062,C27138,2026-11-23,South,Books,338.89,Success,Delivered
O42063,C22683,2026-11-23,East,Store,109.7,Success,Delivered
O42064,C1312,2026-11-23,North,Fashion,92.35,Success,Delivered
O42065,C77527,2026-11-23,West,Electronics,270.29,Success,Delivered
O42066,C53137,2026-11-23,North,Fashion,256.49,Success,Delivered
O42067,C86982,2026-11-23,South,Books,122.12,Success,In Transit
O42068,C88270,2026-11-23,North,Fashion,494.17,Success,Delivered
O42069,C42309,2026-11-23,West,Electronics,167.98,Success,Delivered
O42070,C13762,2026-11-23,East,Books,121.57,Success,Delivered
O42071,C60804,2026-11-23,West,Fashion,397.61,Success,Delivered
O42072,C3746,2026-11-23,South,Home,250.12,Success,Delivered
O42073,C91123,2026-11-23,North,Store,437.76,Success,Delivered
O42074,C22428,2026-11-23,North,Fashion,284.72,Success,In Transit
O42075,C74550,2026-11-23,West,Books,407.89,Success,Delivered
O42076,C25233,2026-11-23,West,Fashion,318.39,Success,Delivered
O42077,C30758,2026-11-23,East,Books,118.56,Success,Delivered
O42078,C65883,2026-11-24,South,Fashion,427.74,Success,Delivered
O42079,C2848,2026-11-24,West,Store,460.34,Success,Delivered
O42080,C39822,2026-11-24,West,Home,153.23,Success,Delivered
O42081,C55857,2026-11-24,North,Fashion,423.33,Success,Delivered
O42082,C18645,2026-11-24,South,Fashion,39.48,Success,Delivered
O42083,C82520,2026-11-24,North,Electronics,0.0,Failed,In Transit
O42084,C47120,2026-11-24,South,Home,331.91,Success,Delivered
O42085,C24183,2026-11-24,South,Home,375.03,Success,Delivered
O42086,C74571,2026-11-24,East,Electronics,46.76,Success,Delivered
O42087,C74279,2026-11-24,North,Electronics,304.65,Success,Delivered
O42088,C81226,2026-11-24,East,Electronics,396.97,Success,Delivered
O42089,C22446,2026-11-24,South,Electronics,35.78,Success,Delivered
O42090,C79959,2026-11-24,East,Store,498.39,Success,Delivered
O42091,C31907,2026-11-24,South,Store,155.33,Success,Delivered
O42092,C42393,2026-11-24,West,Fashion,45.43,Success,Delivered
O42093,C69914,2026-11-24,East,Store,485.44,Success,Delivered
O42094,C95648,2026-11-24,West,Books,410.16,Success,Delivered
O42095,C63711,2026-11-24,West,Books,106.11,Success,Delivered
O42096,C90342,2026-11-24,West,Fashion,491.28,Success,Delivered
O42097,C95206,2026-11-24,North,Store,448.6,Success,Delivered
O42098,C17377,2026-11-24,West,Store,231.28,Success,Delivered
O42099,C20239,2026-11-24,East,Books,244.42,Success,Delivered
O42100,C72528,2026-11-24,North,Electronics,135.4,Success,Delivered
O42101,C42850,2026-11-24,North,Electronics,488.11,Success,Delivered
O42102,C10561,2026-11-24,East,Fashion,425.71,Success,Delivered
O42103,C46385,2026-11-24,South,Store,302.44,Success,In Transit
O42104,C33292,2026-11-24,North,Store,415.98,Success,Delivered
O42105,C77739,2026-11-24,North,Electronics,276.08,Success,Delivered
O42106,C14725,2026-11-24,West,Electronics,203.51,Success,Delivered
O42107,C91656,2026-11-24,East,Store,247.04,Success,Delivered
O42108,C67466,2026-11-24,West,Home,248.93,Success,Delivered
O42109,C30634,2026-11-24,East,Fashion,128.61,Success,Delivered
O42110,C141,2026-11-24,East,Fashion,275.93,Success,Delivered
O42111,C14221,2026-11-24,South,Home,372.23,Success,Delivered
O42112,C36784,2026-11-24,West,Electronics,84.57,Success,Delivered
O42113,C77774,2026-11-24,South,Store,382.47,Success,Delivered
O42114,C66071,2026-11-24,West,Home,272.4,Success,Delivered
O42115,C55795,2026-11-24,East,Electronics,77.39,Success,Delivered
O42116,C89901,2026-11-24,South,Home,475.94,Success,Delivered
O42117,C85149,2026-11-24,East,Books,318.49,Success,Delivered
O42118,C95681,2026-11-24,East,Fashion,174.29,Success,Delivered
O42119,C74409,2026-11-24,North,Home,102.6,Success,Delivered
O42120,C30940,2026-11-24,South,Books,61.83,Success,Delivered
O42121,C52930,2026-11-24,West,Fashion,151.91,Success,Delivered
O42122,C7145,2026-11-24,South,Electronics,320.87,Success,Delivered
O42123,C19224,2026-11-24,South,Electronics,291.03,Success,Delivered
O42124,C43363,2026-11-24,South,Books,114.56,Success,Delivered
O42125,C76023,2026-11-24,East,Home,330.21,Success,Delivered
O42126,C83397,2026-11-24,North,Home,308.63,Success,Delivered
O42127,C78248,2026-11-24,West,Fashion,431.15,Success,Delivered
O42128,C58417,2026-11-24,East,Electronics,367.45,Success,Delivered
O42129,C11404,2026-11-24,East,Electronics,88.5,Success,Delivered
O42130,C74381,2026-11-24,South,Store,376.71,Success,In Transit
O42131,C69305,2026-11-24,North,Fashion,58.83,Success,Delivered
O42132,C48655,2026-11-24,North,Store,493.38,Success,Delivered
O42133,C88760,2026-11-24,South,Electronics,108.86,Success,Delivered
O42134,C41360,2026-11-24,North,Books,329.19,Success,Delivered
O42135,C52024,2026-11-24,East,Electronics,350.12,Success,Delivered
O42136,C56147,2026-11-24,North,Store,463.99,Success,Delivered
O42137,C90240,2026-11-24,West,Home,0.0,Failed,Delivered
O42138,C96353,2026-11-24,West,Fashion,168.66,Success,Delivered
O42139,C35727,2026-11-24,East,Store,279.65,Success,Delivered
O42140,C5018,2026-11-24,South,Store,472.42,Success,Delivered
O42141,C21471,2026-11-24,South,Store,108.96,Success,Delivered
O42142,C19506,2026-11-24,West,Electronics,343.01,Success,Delivered
O42143,C41531,2026-11-24,South,Fashion,223.59,Success,Delivered
O42144,C9355,2026-11-24,South,Store,115.9,Success,Delivered
O42145,C5493,2026-11-24,North,Books,201.42,Success,In Transit
O42146,C64433,2026-11-24,North,Fashion,149.42,Success,Delivered
O42147,C84304,2026-11-24,South,Home,486.24,Success,Delivered
O42148,C59732,2026-11-24,West,Fashion,477.38,Success,Delivered
O42149,C9487,2026-11-24,North,Electronics,45.18,Success,Delivered
O42150,C34117,2026-11-24,North,Home,325.87,Success,Delivered
O42151,C23483,2026-11-24,West,Home,42.67,Success,Delivered
O42152,C91507,2026-11-24,East,Store,50.26,Success,Delivered
O42153,C42978,2026-11-24,East,Electronics,122.2,Success,Delivered
